advertiser_id,advertiser_name,Creative_Type,creative_id,creative_name,raw OCR,Creative_Message,Size,CTA,joy_score,sorrow_score,surprise_score,label_score,label_detection,Assets,Background_Color,Product,# of products,Material,Person,Audience,Theme
5993807,David Yurman,IMAGE,78538861,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x250_FR_LP1,DAVID YURMAN #SPREADTH E. DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x250,DECOUVREZ,NA,NA,NA,0.876453936,"Diamond ,Text ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78538862,SS17_VALENTINESDAY_Whispers_Bracelet_300x600_LP1,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x600,EXPLORE,NA,NA,NA,0.889414042,"Fashion accessory ,Jewellery",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78539321,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x250_LP1,DAVID YURMAN #SPREADTH E. EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x250,EXPLORE,NA,NA,NA,0.877296487,"Diamond ,Text ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539343,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x600_LP2,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x600,EXPLORE,NA,NA,NA,0.910313874,"Diamond ,Jewellery ,Fashion accessory ,Earrings","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539438,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x600_LP1,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x600,EXPLORE,NA,NA,NA,0.910313874,"Diamond ,Jewellery ,Fashion accessory ,Earrings","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539489,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_970x90_LP2,DAVID YURMAN EXPLORE,DAVID YURMAN EXPLORE,970x90,EXPLORE,NA,NA,NA,0.91779145,"Diamond ,Jewellery ,Fashion accessory ,Body jewelry ,Yellow",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539538,SS17_ENGAGEMENT_300X250_LP3,DAVID YURMAN,DAVID YURMAN,300x250,N/A,NA,NA,NA,0.944549017,"Ring ,Engagement ring ,Diamond ,Pre-engagement ring ,Jewellery ,Fashion accessory ,Platinum ,Wedding ring",Engagement Ring,White,Ring,2,"White Gold, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,78539539,SS17_ENGAGEMENT_300x600_LP3,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,300x600,EXPLORE THE WEDDING COLLECTION,NA,NA,NA,0.933395743,"Ring ,Engagement ring ,Jewellery ,Diamond ,Fashion accessory ,Platinum ,Pre-engagement ring ,Still life photography ,Wedding ring","Ring, Gem",White,Ring,3,"Silver, Gem",N,Women,Product
5993807,David Yurman,IMAGE,78539540,SS17_VALENTINESDAY_PetitCoeur_Necklace_160x600_FR_LP1,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,160x600,DECOUVREZ,NA,NA,NA,0.922347392,"Jewellery ,Fashion accessory ,Body jewelry ,Necklace ,Pink ,Chain ,Pendant","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78539541,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_970x90_FR_LP1,DAVID YURMAN DECOUVREZ,DAVID YURMAN DECOUVREZ,970x90,DECOUVREZ,NA,NA,NA,0.926562414,"Jewellery ,Diamond ,Fashion accessory ,Body jewelry",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539542,SS17_VALENTINESDAY_Whispers_Bracelet_300x250_LP1,DAVID YURMAN #SPREADTH E. EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x250,EXPLORE,NA,NA,NA,0.874340177,"Jewellery ,Fashion accessory",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78539543,SS17_VALENTINESDAY_Whispers_Bracelet_300x600_FR_LP1,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.889414042,"Fashion accessory ,Jewellery",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78539664,SS17_VALENTINESDAY_LOGO_320x50_LP1,DAVID YURMAN,DAVID YURMAN,320x50,N/A,NA,NA,NA,0.963842332,"Text ,Font",Logo,Black,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78539665,SS17_VALENTINESDAY_PetitCoeur_Necklace_300x600_FR_LP1,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.935077834,"Fashion accessory ,Jewellery ,Body jewelry ,Necklace ,Locket","Necklace, Pendant, Hashtag",White,Necklace,3,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78539712,SS17_VALENTINESDAY_PetitCoeur_Necklace_160x600_LP1,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,160x600,EXPLORE,NA,NA,NA,0.919740362,"Jewellery ,Body jewelry ,Fashion accessory ,Necklace ,Chain ,Pink ,Pendant","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78539713,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_970x90_LP1,DAVID YURMAN EXPLORE,DAVID YURMAN EXPLORE,970x90,EXPLORE,NA,NA,NA,0.91779145,"Diamond ,Jewellery ,Fashion accessory ,Body jewelry ,Yellow",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78539714,SS17_ENGAGEMENT_LOGO_300x50_LP3,DAVID YURMAN,DAVID YURMAN,300x50,N/A,NA,NA,NA,0.963510633,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78539715,SS17_ENGAGEMENT_LOGO_970x90_LP1,DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,970x90,N/A,NA,NA,NA,0.949255437,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78539716,SS17_VALENTINESDAY_Whispers_Bracelet_300x250_FR_LP1,DAVID YURMAN #SPREADTH E. DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x250,DECOUVREZ,NA,NA,NA,0.867638052,"Jewellery ,Fashion accessory ,Body jewelry","Bracelet, Hashtag",White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78539727,SS17_ENGAGEMENT_300X250_LP4,DAVID YURMAN,DAVID YURMAN,300x250,N/A,NA,NA,NA,0.944549017,"Ring ,Engagement ring ,Diamond ,Pre-engagement ring ,Jewellery ,Fashion accessory ,Platinum ,Wedding ring",Engagement Ring,White,Ring,2,"White Gold, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,78539800,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x600_FR_LP1,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.910516262,"Diamond ,Jewellery ,Fashion accessory ,Earrings","Earring, Hashtag",White,Earring,2,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78539991,SS17_VALENTINESDAY_PetitCoeur_Necklace_300x600_LP1,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x600,EXPLORE,NA,NA,NA,0.937285972,"Fashion accessory ,Jewellery ,Body jewelry ,Necklace ,Locket","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78540063,SS17_VALENTINESDAY_LOGO_300x50_LP1,DAVID YURMAN,DAVID YURMAN,300x50,N/A,NA,NA,NA,0.963510633,"Text ,Font",Logo,Black,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78540064,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_728x90_FR_LP1,DAVID YURMAN DECOUVREZ,DAVID YURMAN DECOUVREZ,728x90,DECOUVREZ,NA,NA,NA,0.897845492,"Jewellery ,Fashion accessory ,Body jewelry ,Diamond",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78540098,SS17_ENGAGEMENT_300x600_LP4,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,300x600,EXPLORE THE WEDDING COLLECTION,NA,NA,NA,0.933395743,"Ring ,Engagement ring ,Jewellery ,Diamond ,Fashion accessory ,Platinum ,Pre-engagement ring ,Still life photography ,Wedding ring","Ring, Gem",White,Ring,3,"Silver, Gem",N,Women,Product
5993807,David Yurman,IMAGE,78540709,SS17_ENGAGEMENT_160x600_LP4,DAVID YURMAN BEYOND PERFECT EXPLORE,DAVID YURMAN BEYOND PERFECT EXPLORE,160x600,EXPLORE,NA,NA,NA,0.950996433,"Ring ,Engagement ring ,Diamond ,Jewellery ,Pre-engagement ring ,Fashion accessory ,Platinum",Engagement Ring,White,Ring,2,"White Gold, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,78540710,SS17_ENGAGEMENT_LOGO_480x60_LP3,DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78540711,SS17_VALENTINESDAY_PetitCoeur_Necklaces_970x250_LP1,DAVID YURMAN EXPLORE #SPREADTH Ev,DAVID YURMAN #SPREADTHE<3 EXPLORE,970x250,EXPLORE,NA,NA,NA,0.931223941,"Body jewelry ,Jewellery ,Fashion accessory ,Necklace ,Product","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78541206,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x250 LP_2,DAVID YURMAN #SPREADTH E. EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x250,EXPLORE,NA,NA,NA,0.877296487,"Diamond ,Text ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78541616,SS17_ENGAGEMENT_LOGO_970x90_LP2,DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,970x90,N/A,NA,NA,NA,0.949255437,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78542011,SS17_VALENTINESDAY_Quatrefoil_Earrings_970x250_LP2,DAVID YURMAN EXPLORE #SPREADTH Ev,DAVID YURMAN #SPREADTHE<3 EXPLORE,970x250,EXPLORE,NA,NA,NA,0.909156248,"Diamond ,Jewellery ,Fashion accessory ,Earrings","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78562217,SS17_VALENTINESDAY_Whispers_Bracelet_300x600_LP2,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x600,EXPLORE,NA,NA,NA,0.889414042,"Fashion accessory ,Jewellery",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78564487,SS17_ENGAGEMENT_LOGO_320x50 LP4,DAVID YURMAN,DAVID YURMAN,320x50,N/A,NA,NA,NA,0.963213056,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78565163,SS17_VALENTINESDAY_LOGO_320x50_LP2,DAVID YURMAN,DAVID YURMAN,320x50,N/A,NA,NA,NA,0.963842332,"Text ,Font",Logo,Black,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78566921,SS17_ENGAGEMENT_970x250 LP4,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,970x250,EXPLORE THE WEDDING COLLECTION,NA,NA,NA,0.903777182,"Product ,Text",Cuff,White,Cuff,3,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,78585590,SS17_ENGAGEMENT_LOGO_728x90 (copy),DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,728x90,N/A,NA,NA,NA,0.964537174,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78587090,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_728x90_LP2,DAVID YURMAN EXPLORE,DAVID YURMAN EXPLORE,728x90,EXPLORE,NA,NA,NA,0.888995206,"Jewellery ,Fashion accessory ,Diamond ,Body jewelry ,Earrings",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78588262,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x600_FR_LP2,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.910516262,"Diamond ,Jewellery ,Fashion accessory ,Earrings","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78588821,SS17_ENGAGEMENT_LOGO_728x90_LP4,DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,728x90,N/A,NA,NA,NA,0.964537174,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78588871,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_728x90_FR_LP2,DAVID YURMAN DECOUVREZ,DAVID YURMAN DECOUVREZ,728x90,DECOUVREZ,NA,NA,NA,0.897845492,"Jewellery ,Fashion accessory ,Body jewelry ,Diamond",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78589494,SS17_VALENTINESDAY_LOGO_300x50_LP2,DAVID YURMAN,DAVID YURMAN,300x50,N/A,NA,NA,NA,0.963510633,"Text ,Font",Logo,Black,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78589495,SS17_ENGAGEMENT_LOGO_480x60_LP3 (copy),DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78590806,SS17_VALENTINESDAY_PetitCoeur_Necklace_300x600_FR_LP2,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.935077834,"Fashion accessory ,Jewellery ,Body jewelry ,Necklace ,Locket","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78591195,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_300x250_FR_LP2,DAVID YURMAN #SPREADTH E. DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x250,DECOUVREZ,NA,NA,NA,0.876453936,"Diamond ,Text ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78591524,SS17_ENGAGEMENT_LOGO_480x60_LP3 (copy),DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78591525,SS17_ENGAGEMENT_LOGO_970x90_LP4,DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,970x90,N/A,NA,NA,NA,0.949255437,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78592207,SS17_ENGAGEMENT_LOGO_480x60_LP4,DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78592331,SS17_ENGAGEMENT_LOGO_300x50_LP4,DAVID YURMAN,DAVID YURMAN,300x50,N/A,NA,NA,NA,0.963510633,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78592332,SS17_ENGAGEMENT_LOGO_480x60_LP3 (copy),DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78593911,SS17_VALENTINESDAY_Whispers_Bracelet_300x250_FR_LP2,DAVID YURMAN #SPREADTH E. DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x250,DECOUVREZ,NA,NA,NA,0.867638052,"Jewellery ,Fashion accessory ,Body jewelry","Bracelet, Hashtag",White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78593922,SS17_ENGAGEMENT_LOGO_970x90_LP3,DAVID YURMAN BEYOND PERFECT,DAVID YURMAN,970x90,N/A,NA,NA,NA,0.949255437,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78593923,SS17_ENGAGEMENT_LOGO_480x60_LP3 (copy),DAVID YURMAN,DAVID YURMAN,480x60,N/A,NA,NA,NA,0.969867587,"Text ,Font",Logo,White,N/A,N/A,N/A,N,ALL,Other
5993807,David Yurman,IMAGE,78595524,SS17_VALENTINESDAY_VenitianQuatrefoil_Earrings_970x90_FR_LP2,DAVID YURMAN DECOUVREZ,DAVID YURMAN DECOUVREZ,970x90,DECOUVREZ,NA,NA,NA,0.926562414,"Jewellery ,Diamond ,Fashion accessory ,Body jewelry",Earring,White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78596329,SS17_VALENTINESDAY_Whispers_Bracelet_300x600_FR_LP2,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,300x600,DECOUVREZ,NA,NA,NA,0.889414042,"Fashion accessory ,Jewellery",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78596685,SS17_VALENTINESDAY_PetitCoeur_Necklace_160x600_FR_LP2,DAVID YURMAN #SPREADTHE DECOUVREZ,DAVID YURMAN #SPREADTHE<3 DECOUVREZ,160x600,DECOUVREZ,NA,NA,NA,0.922347392,"Jewellery ,Fashion accessory ,Body jewelry ,Necklace ,Pink ,Chain ,Pendant","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78597733,SS17_VALENTINESDAY_PetitCoeur_Necklace_160x600_LP2,DAVID YURMAN #SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,160x600,EXPLORE,NA,NA,NA,0.919740362,"Jewellery ,Body jewelry ,Fashion accessory ,Necklace ,Chain ,Pink ,Pendant","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78598021,SS17_ENGAGEMENT_160x600_LP3,DAVID YURMAN BEYOND PERFECT EXPLORE,DAVID YURMAN BEYOND PERFECT EXPLORE,160x600,EXPLORE,NA,NA,NA,0.950996433,"Ring ,Engagement ring ,Diamond ,Jewellery ,Pre-engagement ring ,Fashion accessory ,Platinum",Engagement Ring,White,Ring,2,"White Gold, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,78716857,SS17_VALENTINESDAY_PetitCoeur_Necklaces_300x1050_LP2,"DAVID YURMAN #SPREAD,THE EXPLORE",DAVID YURMAN #SPREADTHE<3 EXPLORE,300x1050,EXPLORE,NA,NA,NA,0.941766644,"Body jewelry ,Jewellery ,Fashion accessory ,Chain ,Necklace","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78718058,SS17_VALENTINESDAY_PetitCoeur_Necklaces_300x480_LP1,DAVID YURMAN #8PREADTHEV EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x480,EXPLORE,NA,NA,NA,0.936914464,"Fashion accessory ,Body jewelry ,Jewellery","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78718270,SS17_VALENTINESDAY_Whsipers_Bracelet_300x1050_LP2,"DAVID YURMAN #SPREAD,THE EXPLORE",DAVID YURMAN #SPREADTHE<3 EXPLORE,300x1050,EXPLORE,NA,NA,NA,0.85183388,Body jewelry,"Bracelet, Hashtag",White,Bracelet,2,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78718283,SS17_VALENTINESDAY_Whispers_Bracelet_300x480_LP2,DAVID YURMAN SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x480,EXPLORE,NA,NA,NA,0.906116923,"Fashion accessory ,Jewellery ,Bracelet",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78718675,SS17_VALENTINESDAY_PetitCoeur_Necklaces_320x100_LP1,#SPREADTHE DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,320x100,EXPLORE,NA,NA,NA,0.876130025,"Locket ,Pendant ,Fashion accessory","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78718676,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_480x60_LP1,#SPREADTHEY DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,480x60,EXPLORE,NA,NA,NA,0.900987446,"Body jewelry ,Jewellery ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78718837,SS17_VALENTINESDAY_Crossover_Necklace_320x100_LP1,DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,320x100,EXPLORE,NA,NA,NA,0.960616261,"Pendant ,Locket ,Jewellery ,Fashion accessory","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78719140,SS17_VALENTINESDAY_Whispers_Bracelet_300x480_LP1,DAVID YURMAN SPREADTHE EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x480,EXPLORE,NA,NA,NA,0.906116923,"Fashion accessory ,Jewellery ,Bracelet",Curly Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78719308,SS17_VALENTINESDAY_Crossover_Necklace_320x100_LP2,DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,320x100,EXPLORE,NA,NA,NA,0.960616261,"Pendant ,Locket ,Jewellery ,Fashion accessory","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78719994,SS17_VALENTINESDAY_PetitCoeur_Necklaces_300x480_LP2,DAVID YURMAN #8PREADTHEV EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,300x480,EXPLORE,NA,NA,NA,0.936914464,"Fashion accessory ,Body jewelry ,Jewellery","Necklace, Pendant, Hashtag",White,Necklace,1,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78720382,SS17_VALENTINESDAY_Whsipers_Bracelet_300x1050_LP1,"DAVID YURMAN #SPREAD,THE EXPLORE",DAVID YURMAN #SPREADTHE<3 EXPLORE,300x1050,EXPLORE,NA,NA,NA,0.85183388,Body jewelry,"Bracelet, Hashtag",White,Bracelet,2,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78721191,SS17_VALENTINESDAY_CableCollectibles_Necklaces_480x60_LP2,#SPREADTHEY DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,480x60,EXPLORE,NA,NA,NA,0.923515469,"Jewellery ,Body jewelry ,Fashion accessory ,Locket","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78721784,SS17_VALENTINESDAY_PetitCoeur_Necklaces_300x1050_LP1,"DAVID YURMAN #SPREAD,THE EXPLORE",DAVID YURMAN #SPREADTHE<3 EXPLORE,300x1050,EXPLORE,NA,NA,NA,0.941766644,"Body jewelry ,Jewellery ,Fashion accessory ,Chain ,Necklace","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78723111,SS17_VALENTINESDAY_PetitCoeur_Necklaces_320x100_LP2,#SPREADTHE DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,320x100,EXPLORE,NA,NA,NA,0.876130025,"Locket ,Pendant ,Fashion accessory","Necklace, Pendant, Hashtag",White,Necklace,3,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78724787,SS17_VALENTINESDAY_PetitCoeur_Necklaces_970x250_LP2,DAVID YURMAN EXPLORE #SPREADTH Ev,DAVID YURMAN #SPREADTHE<3 EXPLORE,970x250,EXPLORE,NA,NA,NA,0.931223941,"Body jewelry ,Jewellery ,Fashion accessory ,Necklace ,Product","Necklace, Pendant, Hashtag",White,Necklace,2,"Silver, Stone",N,Valentine,Product
5993807,David Yurman,IMAGE,78729500,SS17_VALENTINESDAY_VenetianQuatrefoil_Earrings_480x60_LP2,#SPREADTHEY DAVID YURMAN EXPLORE,DAVID YURMAN #SPREADTHE<3 EXPLORE,480x60,EXPLORE,NA,NA,NA,0.900987446,"Body jewelry ,Jewellery ,Fashion accessory","Earring, Hashtag",White,Earring,2,"Silver, Gold, Diamond",N,Valentine,Product
5993807,David Yurman,IMAGE,78808194,SS17_VALENTINESDAY_Whsipers_Bracelet_970x250_Animated,DAVID YURMAN,DAVID YURMAN,970x250,N/A,NA,NA,NA,0.889458919,"Jewellery ,Fashion accessory ,Bracelet ,Bangle ,Body jewelry",Bracelet,White,Bracelet,1,"Silver, Gold",N,Valentine,Product
5993807,David Yurman,IMAGE,78808679,SS17_VALENTINESDAY_Whsipers_Bracelet_600x800 Animated,DAVID YURMAN,DAVID YURMAN,600x800,N/A,NA,NA,NA,0.892375886,"Fashion accessory ,Jewellery","Bracelet, Hashtag",White,Bracelet,2,"Silver, Gold",N,Valentine,Product
