Week,Partner,Campaign.Name,Campaign_Type,CTA,Creative_Message,Product,Audience,Theme,Background Color,Material,Person,Size,Product_Count,OCR_Accuracy,Imp,Visits,CTR,IVR,CPR
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,728x90,1,1,5740,7,0.001393728,0.428571429,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,728x90,1,1,2926,3,0.00102529,0.666666667,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,728x90,1,1,2515,0,0,NA,Inf
7/23/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,714,3,0.004201681,1,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1461,13,0.008213552,0.538461538,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,624,4,0.006410256,0.75,Inf
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,2674,2,0.001121915,0.5,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1273,1,0.000785546,0,Inf
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1051,1,0.000951475,0,Inf
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,3240,2,0.000617284,0,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1180,1,0.001694915,0,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1745,1,0.001719198,1,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,6218,6,0.001286587,0.333333333,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1578,1,0.001901141,0,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1240,5,0.00483871,0.8,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,615,2,0.001626016,1,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1463,0,0.000683527,NA,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,712,1,0.001404494,1,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,708,1,0.001412429,1,Inf
7/16/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,762,1,0.001312336,0,0.013347727
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,854,1,0.00234192,0,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1899,8,0.004739336,0.75,0.017713218
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1331,2,0.00150263,0,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1910,1,0.001570681,0,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,507,1,0.001972387,1,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,1273,2,0.001571092,1,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,637,0,0.001569859,NA,NA
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,801,2,0.001248439,0,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,4604,11,0.001737619,0.363636364,Inf
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,833,0,0,NA,NA
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,690,1,0.001449275,0,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,5050,0,0.00019802,NA,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,3634,3,0.001375894,0,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,881,3,0.003405221,0.666666667,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Diamond",N,300x600,1,1,752,4,0.005319149,0.25,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2026,4,0.002467917,0.25,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2611,2,0.000382995,0.5,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2241,1,0.000892459,0,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,818,1,0.001222494,1,Inf
10/15/2017,MEDIA IQ DIGITAL NA,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,22122,1,0.000678058,1,0
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2802,1,0.000356888,1,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1813,2,0.001103144,0,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2024,2,0.000494071,0.5,NA
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2074,3,0.00144648,0.333333333,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1542,2,0.000648508,0.5,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1190,0,0,NA,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,958,2,0.003131524,0.5,Inf
10/8/2017,MEDIA IQ DIGITAL NA,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,204284,14,0.000592313,0.071428571,0.035783979
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,8839,3,0.00045254,0,Inf
10/1/2017,MEDIA IQ DIGITAL NA,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,172966,26,0.000531896,0.153846154,0.196938776
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,3199,0,0.000312598,NA,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,7583,5,0.000791244,0.6,Inf
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1533,0,0,NA,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2894,2,0.000345543,0,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2427,1,0.000412031,0,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1447,3,0.00138217,0.666666667,Inf
5/21/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,141,0,0.007092199,NA,Inf
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,4013,0,0,NA,NA
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,9907,1,0.000201877,0,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2322,1,0.000430663,0,Inf
7/23/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1791,1,0.000558347,0,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,3586,5,0.002230898,0.6,Inf
5/28/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,339,0,0.002949853,NA,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,4008,7,0.001497006,0.285714286,Inf
7/16/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1896,1,0.000527426,0,0.037729576
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2838,7,0.001057082,0.428571429,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,24498,5,0.000244918,0,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,2378,0,0,NA,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1819,0,0.000549753,NA,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,3147,0,0.000317763,NA,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,1579,0,0,NA,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,9844,2,0.000203169,0.5,Inf
9/24/2017,MEDIA IQ DIGITAL NA,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,1,1,15158,4,0.000329859,0,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2058,0,0,NA,Inf
5/28/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,631,0,0.003169572,NA,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2914,1,0.000343171,1,0.110782629
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,10129,2,0.000394906,1,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2769,3,0.001083424,0.666666667,0.040180371
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,194,1,0.005154639,0,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2019,4,0.001981179,0.25,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2593,3,0.001542615,0.666666667,Inf
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1783,5,0.002804262,0.4,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1534,2,0.001303781,0.5,0.03210794
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2038,0,0,NA,NA
12/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1481,0,0,NA,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2554,3,0.002349256,1,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,3020,8,0.002317881,0.5,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,3093,3,0.000969932,0,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,3133,0,0,NA,Inf
6/11/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,4239,12,0.002830856,0.5,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2948,0,0.000339213,NA,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,24055,11,0.000582,0.454545455,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2610,0,0.000383142,NA,Inf
5/21/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,313,0,0,NA,0.00053202
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,8980,4,0.000445434,0.25,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2794,4,0.001431639,0.25,0.013007182
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,3167,3,0.000947269,0.333333333,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2386,6,0.002095557,0.666666667,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1666,1,0.00060024,1,0.004507754
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1932,0,0,NA,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,2769,6,0.001805706,0.666666667,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,10061,2,0.000397575,0.5,Inf
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,4022,1,0.000248633,0,NA
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,1957,3,0.001532959,0.333333333,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,728x90,3,1,8020,7,0.000872818,0.571428571,Inf
8/27/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,586,0,0,NA,Inf
6/18/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,3659,8,0.001913091,0.5,Inf
10/1/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2400,3,0.00125,1,Inf
12/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1723,2,0.001160766,0.5,Inf
8/20/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,529,1,0,1,Inf
7/2/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1563,1,0.000639795,1,Inf
9/3/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,836,1,0.002392344,0,Inf
11/19/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1062,1,0.001883239,0,Inf
12/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2655,1,0.001129944,0,Inf
10/15/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2055,1,0.000486618,1,Inf
12/31/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2353,2,0.000849979,0,NA
7/30/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,929,2,0.001076426,0,Inf
11/26/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1084,0,0.000922509,NA,Inf
11/5/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,3706,5,0.001618996,0.2,Inf
9/17/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2762,3,0.000724113,0.333333333,Inf
11/12/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,3489,1,0.001433075,0,Inf
6/25/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2789,4,0.001792757,0,Inf
6/4/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1873,15,0.010144154,0.266666667,Inf
9/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1628,4,0.001228501,0,Inf
1/7/2018,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1615,2,0.001857585,0.5,NA
10/29/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1167,0,0.000856898,NA,Inf
7/9/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,143,0,0,NA,Inf
8/6/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,947,3,0.003167899,0.666666667,Inf
8/13/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,609,0,0,NA,Inf
9/24/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1457,1,0.000686342,0,Inf
12/10/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,1009,2,0.002973241,0.5,Inf
10/8/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,2220,6,0.003153153,0.333333333,Inf
5/28/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,116,0,0.00862069,NA,Inf
10/22/2017,XAXIS,DAV_EWO_100,Performance,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,1,1,827,0,0.00120919,NA,Inf
