Week,Partner,Campaign,CTA,Creative_Message,Product,Audience,Theme,Background_Color,Material,Person,Size,Campaign_Type,Creative_Audience,Product_Count,Imp,Clicks,LP_Conversions,Visits,I_Visits,Orders,Revenue
11/26/2017,CONDE NAST DIGITAL,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Women,Product,White,"Gold, Diamond",N,728x90,Brand,Women,1,102525,110,135,60,20,2,1000
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Women,Product,White,"Gold, Diamond",N,728x90,Brand,Women,1,4556,11,5,7,5,0,0
11/26/2017,XAXIS,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,N/A,ALL,Other,White,N/A,N,320x50,Brand,General,N/A,150353,195,9,100,9,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,3,101535,68,46,43,14,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,5+,101682,62,42,37,11,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,96472,340,155,180,35,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,97009,364,160,176,31,0,0
11/26/2017,REFINERY29.COM,DAV_BNA_100,EXPLORE DY BEL AIRE,DAVID YURMAN EXPLORE DY BEL AIRE,Necklace,Women,Lifestyle,White,"Gold, Cloth",Y,300x250,Brand,Women,3,3,0,0,0,0,0,0
11/26/2017,REFINERY29.COM,DAV_BNA_100,EXPLORE DY BEL AIRE,DAVID YURMAN EXPLORE DY BEL AIRE,Necklace,Women,Product,White,"Stainless Steel, Silver, Stone",N,970x250,Brand,Women,1,5,0,0,0,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Turquoise, Diamond",N,300x600,Brand,Women,5,0,0,7,0,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond, Gem",N,300x600,Brand,Women,3,0,0,5,0,0,0,0
11/26/2017,XAXIS,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Turquoise, Carbon",N,160x600,Brand,Women,2,0,0,25,1,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Silver, Gold, Diamond, Gem",N,300x250,Brand,Women,3,0,0,1,0,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Silver, Gold, Diamond, Gem",N,970x250,Brand,Women,3,0,0,NA,2,2,0,0
11/26/2017,XAXIS,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Turquoise",N,300x50,Brand,Women,1,0,0,6,0,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Turquoise, Diamond, Carbon, Gem",N,970x250,Brand,Women,3,0,0,2,0,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Men,Product,Gray,"Silver, Stone, Carbon",N,300x250,Brand,Men,3,4262,2,0,1,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,4169,5,1,1,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Cuff,Men,Product,Gray,"Silver, Carbon, Stone",N,300x250,Brand,Men,3,4236,1,3,1,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,4199,3,1,1,1,0,0
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,3,3702,15,10,12,7,0,0
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,5+,3691,8,2,2,2,0,0
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,18965,21,12,14,3,0,0
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,19087,27,15,25,6,0,0
11/26/2017,XAXIS,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Men,Product,Gray,"Silver, Stone, Carbon",N,300x250,Brand,Men,3,25892,50,4,23,4,0,0
11/26/2017,XAXIS,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,25759,48,6,31,3,0,0
11/26/2017,XAXIS,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Cuff,Men,Product,Gray,"Silver, Carbon, Stone",N,300x250,Brand,Men,3,25911,68,6,34,4,0,0
11/26/2017,XAXIS,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,25830,50,2,26,5,0,0
11/26/2017,CONDE NAST DIGITAL,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,3,6448,31,18,19,9,0,0
11/26/2017,CONDE NAST DIGITAL,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,5+,6532,29,22,16,3,0,0
11/26/2017,NEW YORKER,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,29723,37,16,23,8,0,0
11/26/2017,NEW YORKER,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,29418,32,14,24,4,0,0
11/26/2017,CONDE NAST DIGITAL,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,5,9223,14,10,8,4,0,0
11/26/2017,CONDE NAST DIGITAL,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x250,Brand,Women,2,9201,6,6,6,1,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Cuff,Men,Product,Gray,"Silver, Carbon, Stone",N,160x600,Brand,Men,3,1327,6,2,5,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,160x600,Brand,Women,3,1325,0,0,1,0,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Men,Product,Gray,"Silver, Stone",N,160x600,Brand,Men,1,1340,2,1,3,2,0,0
11/26/2017,UNDERTONE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,160x600,Brand,Women,5,1318,1,0,1,0,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,970x250,Brand,Women,3,26338,17,11,14,8,0,0
11/26/2017,NEW YORKER,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,3,1148,1,0,2,0,0,0
11/26/2017,NEW YORKER,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Women,Product,White,"Silver, Gold, Gem",N,300x600,Brand,Women,5+,1208,1,0,1,0,0,0
11/26/2017,REFINERY29.COM,DAV_BNA_100,EXPLORE DY BEL AIRE,DAVID YURMAN EXPLORE DY BEL AIRE,Necklace,Women,Product,White,"Gold, Gem, Stainless Steal",N,728x90,Brand,Women,5+,2,0,0,0,0,0,0
11/26/2017,MEDIA IQ DIGITAL NA,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Performance,Men,2,1,0,0,0,0,0,0
11/26/2017,MEDIA IQ DIGITAL NA,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,300x250,Performance,Men,1,1,0,0,0,0,0,0
11/26/2017,ZOEMED,DAV_MDF_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Turquoise, Diamond",N,300x250,Brand,Women,2,0,0,1,0,0,0,0
11/26/2017,HEARST NETWORK,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Necklace,Women,Product,White,"Gold, Diamond",N,970x90,Brand,Women,1,501,4,3,5,2,0,0
11/26/2017,VOGUE,DAV_HOL_400,SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,N/A,ALL,Other,White,N/A,N,320x50,Brand,General,N/A,0,0,1,0,0,0,0
12/3/2017,HYPEBEAST,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Gray,"Silver, Stone",N,300x600,Performance,Men,1,0,0,16,1,1,0,0
12/3/2017,ESQUIRE.COM,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,300x600,Performance,Men,1,0,0,9,0,0,0,0
12/3/2017,ESQUIRE.COM,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,970x90,Performance,Men,1,0,0,14,0,0,0,0
12/3/2017,ESQUIRE.COM,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,White,"Stainless Steel, Silver, Stone",N,300x250,Performance,Men,3,0,0,61,1,1,6,18920
12/3/2017,BRIDES.COM,DAV_EGW_100,N/A,DAVID YURMAN,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Wedding,3,3718,1,NA,3,1,0,0
12/3/2017,BRIDES.COM,DAV_EGW_100,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,728x90,Performance,Wedding,3,2959,5,11,0,0,0,0
12/3/2017,BRIDES.COM,DAV_EGW_100,EXPLORE THE WEDDING COLLECTION,DAVID YURMAN BEYOND PERFECT EXPLORE THE WEDDING COLLECTION,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x600,Performance,Wedding,3,1877,0,28,1,0,0,0
12/3/2017,BRIDES.COM,DAV_EGW_100,N/A,DAVID YURMAN,N/A,ALL,Other,Black,N/A,N,300x50,Performance,General,N/A,9058,8,9,4,2,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Stone",N,970x250,Performance,Men,3,15499,50,202,46,30,5,1465
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Stone, Turquoise",N,970x250,Performance,Men,3,15624,41,199,38,17,2,1045
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,970x90,Performance,Men,2,603,0,24,0,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,728x90,Performance,Men,1,10029,6,202,6,3,8,4715
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Beads, Stone, Turquoise",N,728x90,Performance,Men,5,5093,2,101,3,1,2,1090
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Pen,Men,Product,Dark Gray,Silver,N,300x250,Performance,Men,2,9543,14,14,10,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Performance,Men,3,57363,251,1779,234,133,33,29540
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Stone, Turquoise",N,300x600,Performance,Men,3,1822,14,124,14,9,4,2390
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Silver, Stone",N,300x600,Performance,Men,3,1706,6,58,9,6,1,1500
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,4,1821,10,93,15,6,3,3275
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,970x90,Performance,Women,2,1611,1,47,2,2,2,1270
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Gold, Gem",N,970x250,Performance,Women,3,10384,29,146,33,15,4,2315
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Silver, Diamond, Gem",N,970x250,Performance,Women,3,10289,18,172,21,8,7,7120
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Diamond",N,970x250,Performance,Wedding,3,10497,21,147,29,21,10,7015
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,300x600,Performance,Women,3,4967,25,331,28,13,9,6405
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,300x600,Performance,Women,3,4931,31,288,37,18,9,7795
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Diamond",N,300x600,Performance,Women,3,1172,1,7,1,1,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Women,2,5915,15,253,15,5,8,8195
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,728x90,Performance,Women,2,16028,30,516,39,24,16,10645
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,300x600,Performance,Women,3,1175,1,6,1,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,Silver,N,300x250,Performance,Women,2,19434,98,533,66,35,20,21660
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,2,19565,74,507,69,28,7,5760
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,2,29272,107,514,62,26,8,5610
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Women,2,19469,74,488,54,26,9,10170
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,160x600,Performance,Women,3,1715,5,6,3,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,160x600,Performance,Women,1,1659,1,4,2,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,970x250,Performance,Women,3,7760,10,16,8,3,1,625
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Diamond",N,728x90,Performance,Women,1,3233,1,4,1,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,728x90,Performance,Women,1,3146,2,11,2,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,300x250,Performance,Women,2,29474,87,74,36,5,1,325
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,3,9778,35,41,13,4,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Gold, Diamond",N,728x90,Performance,Wedding,4,3264,1,5,2,1,0,0
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Boston Copley Place STORE LOCATOR,N/A,Boston,Other,Black / Gold,Gold,N,300x250,Brand,Geo,N/A,107842,137,209,0,0,2,2845
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Boston 100 Huntington Ave STORE LOCATOR,N/A,Boston,Other,Black / Gold,Gold,N,728x90,Brand,Geo,N/A,41939,17,76,12,6,1,675
12/3/2017,XAXIS,DAV_NSO_100,Visit Our New Location In Austin,DAVID YURMAN Visit Our New Location In Austin,N/A,Austin,Other,Black / Gold,Gold,N,300x50,Brand,Geo,N/A,1976,5,3,1,0,0,0
12/3/2017,XAXIS,DAV_NSO_100,Visit Our New Location In Boston,DAVID YURMAN Visit Our New Location In Boston,N/A,Boston,Other,Black / Gold,Gold,N,320x50,Brand,Geo,N/A,130068,161,226,52,3,0,0
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Austin The Domain STORE LOCATOR,N/A,Austin,Other,Black / Gold,Gold,N,728x90,Brand,Geo,N/A,44277,19,59,9,1,0,0
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Chicago 919 N Michigan Ave STORE LOCATOR,N/A,Chicago,Other,Black / Gold,Gold,N,300x250,Brand,Geo,N/A,134908,191,158,36,1,2,1020
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Austin The Domain STORE LOCATOR,N/A,Austin,Other,Black / Gold,Gold,N,300x250,Brand,Geo,N/A,104738,122,116,35,5,0,0
12/3/2017,XAXIS,DAV_NSO_100,STORE LOCATOR,DAVID YURMAN New Location In Chicago 919 N Michigan Ave STORE LOCATOR,N/A,Chicago,Other,Black / Gold,Gold,N,728x90,Brand,Geo,N/A,61876,50,83,15,5,2,1020
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Stone, Turquoise",N,300x600,Performance,Men,5,497,0,5,0,0,1,300
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,300x600,Performance,Men,3,491,0,1,0,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,3,498,0,2,0,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x600,Performance,Men,3,929,2,8,2,0,1,990
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,300x600,Performance,Men,1,480,0,3,0,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,300x600,Performance,Men,1,433,1,3,1,0,1,625
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,970x250,Performance,Men,3,35209,33,39,30,11,1,295
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Stone, Turquoise",N,970x250,Performance,Men,4,11791,7,11,7,3,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Carbon",N,970x250,Performance,Men,3,11765,20,24,20,8,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,970x250,Performance,Men,3,11776,8,8,5,2,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,970x250,Performance,Men,1,11861,10,13,9,4,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,970x90,Performance,Women,2,408,0,1,0,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,970x90,Performance,Wedding,2,444,0,1,0,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Gold, Diamond",N,970x90,Performance,Wedding,4,443,0,0,0,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Wedding,2,9795,29,26,9,1,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,White,"Silver, Diamond, Gem",N,300x250,Performance,Women,2,9933,33,35,12,2,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Gold, Diamond",N,300x250,Performance,Women,2,9847,19,6,3,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Gold, Gem",N,300x250,Performance,Women,3,9759,26,27,11,1,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Beads, Stone, Turquoise",N,160x600,Performance,Men,4,4433,3,5,3,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Performance,Men,2,4465,2,2,4,2,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Gray,"Silver, Leather",N,160x600,Performance,Men,1,4411,2,1,2,1,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Performance,Men,3,4324,0,2,1,1,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,Silver,N,160x600,Performance,Men,1,4353,3,5,4,2,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,160x600,Performance,Men,2,4432,2,4,1,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Dark Gray,"Sterling silver, Turquoise",N,160x600,Performance,Men,2,4423,2,4,2,1,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,728x90,Performance,Men,3,3889,2,7,1,0,0,0
12/3/2017,XAXIS,DAV_EGM_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Gray,"Silver, Gold",N,728x90,Performance,Men,3,3829,3,9,3,2,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Gold, Gem",N,160x600,Performance,Women,1,1699,1,0,0,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold",N,160x600,Performance,Women,1,1727,1,0,1,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Women,1,1645,1,1,1,0,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Wedding,Product,White,"Silver, Gold, Diamond",N,160x600,Performance,Wedding,2,1717,5,5,4,1,0,0
12/3/2017,XAXIS,DAV_EWO_100,SHOP NOW,DAVID YURMAN SHOP NOW,Earring,Women,Product,White,"Silver, Diamond, Gem",N,160x600,Performance,Women,2,3375,4,5,3,1,0,0
